,daily return,daily return_past_ma10
0,,
1,-0.0032414910858995505,
2,0.021138211382113692,-0.0032414910858995505
3,-0.022292993630573243,0.00894836014810707
4,0.04234527687296419,-0.0014654244447863674
5,0.006250000000000089,0.009487250884651272
6,0.0,0.008839800707721035
7,-0.024844720496894568,0.007366500589767529
8,0.04617834394904463,0.0027648975773872297
9,-0.03196347031963476,0.008191578373844405
10,0.02672955974842761,0.0037299062967911644
11,-0.05666156202143946,0.00602987164195481
12,-0.022727272727272707,0.00033065039982805753
13,0.021594684385382035,-0.0015908431940970063
14,0.004878048780487809,0.00019265892740138159
15,-0.04207119741100318,0.0005273296311932693
16,-0.016891891891891886,-0.0023125721716198274
17,0.005154639175257714,-0.003223779654136831
18,-0.017094017094017144,-0.002730931487701858
19,-0.02782608695652178,-0.003528880688052707
20,0.003577817531305927,-0.004807681017972132
21,0.04634581105169344,-0.004388406090508229
22,-0.005110732538330609,-0.0019724909884986258
23,0.001712328767123239,-0.0021151383316728068
24,-0.0017094017094017033,-0.0019487267186816743
25,0.044520547945205546,-0.0019387548432950087
26,-0.02950819672131144,-8.038273175498656e-05
27,-0.04391891891891897,-0.0012122217313533118
28,0.026501766784452263,-0.0027939512568187063
29,0.10154905335628217,-0.0017476756124876005
30,0.0625,0.0018142805588492882
31,-0.14558823529411757,0.003837137873554312
32,0.2426850258175559,-0.0009077536000529555
33,0.20914127423822704,0.006477140214461785
34,-0.010309278350515316,0.014191615810088461
35,0.11458333333333326,0.012436463969305811
36,-0.017653167185877505,0.016047575080416918
37,-0.11522198731501043,0.015459136174221
38,-0.03823178016726403,0.012446560613617137
39,0.04596273291925468,0.009632889809740182
40,-0.0035629453681710332,0.012230429917703163
41,0.0,0.011220679747149876
42,0.017878426698450633,0.013109398481197857
43,-0.015222482435597318,0.014462921795388635
44,-0.03210463733650404,0.01323568290135599
45,0.025798525798525818,0.012002926697456262
46,-0.019161676646706538,0.014265250804440561
47,0.03907203907203893,0.014189591312613407
48,0.04347826086956519,0.015320171309172782
49,-0.07432432432432423,0.017339247241292193
50,-0.0012165450121655041,0.015789305995698777
51,-0.01705237515225322,0.015629493910916396
52,0.026022304832713727,0.013516221037451507
53,-0.0036231884057971175,0.014553988949819652
54,-0.043636363636363584,0.014376138377388973
55,-0.03929024081115351,0.012978572979823577
56,-0.05145118733509224,0.010184880021278275
57,0.013908205841446364,0.009453447000818915
58,-0.026063100137174278,0.011381017826164427
59,0.008450704225352101,0.009628855595443542
60,-0.0027932960893852776,0.006525577291079206
61,0.03081232492997188,0.004349134088099697
62,0.025815217391304435,0.010229152762236012
63,-0.01192052980132463,0.0030001591480276293
64,0.01608579088471851,-0.0043685676532907594
65,0.02242744063324542,-0.0034887320121162984
66,0.016774193548387162,-0.006560595102119227
67,0.0012690355329949554,-0.005413016410977071
68,-0.043092522179974724,-0.0015299823160435581
69,-0.03841059602649011,-0.0016920070498005813
70,0.026170798898071723,-0.004504451347992074
71,0.0013422818791946067,-0.0035133265391173157
72,0.030831099195710587,-0.0034685838098108285
73,-0.0013003901170351995,-0.0030368280599021636
74,-0.0026041666666667407,-0.002572758315950093
75,-0.005221932114882422,-0.001589409293622183
76,-0.03412073490813661,-0.0026234245574024576
77,0.01902173913043481,-0.0031220598327834598
78,0.028000000000000025,-0.003790403164170264
79,-0.005188067444876654,-0.00430634519315577
80,-0.06649282920469368,-0.0020018032971741836
81,0.033519553072625774,-0.004177679436925123
82,0.032432432432432545,-0.002491948496095823
83,-0.04450261780104714,-0.0022782775761051957
84,0.1150684931506849,-0.0036409252226135298
85,-0.02579852579852593,0.0016492366702880864
86,-0.010088272383354302,0.002098960504042339
87,0.0662420382165605,0.003477724335766937
88,-0.008363201911589013,0.005222185414937408
89,0.09518072289156643,0.0058121820224569165
90,0.007700770077007535,0.00870318264466406
91,0.012008733624454315,0.009052984850210489
92,-0.016181229773462813,0.008426198473359903
93,-0.03289473684210531,0.007026316901200994
94,-0.00793650793650802,0.0063271766665083055
95,-0.044571428571428595,0.0055264333724674205
96,0.08971291866028719,0.0032931377323116204
97,-0.02524698133918768,0.0057244285693749545
98,-0.019144144144144226,0.0048405613403022
99,0.014925373134328401,0.005638840608163217
100,-0.022624434389140302,0.007416706246857167
101,-0.0185185185185186,0.005790198470616766
102,-0.003537735849056589,0.005128171790692993
103,0.01538461538461533,0.00398254395586742
104,-0.08391608391608396,0.004538710805922438
105,0.04325699745547085,0.001828313564275197
106,0.009756097560975618,0.0034442778832869726
107,0.12560386473429963,0.0049068389655907135
108,-0.0504291845493563,0.008459576485719541
109,0.01016949152542379,0.0058452703340743295
110,-0.01118568232662187,0.006357188966417678
111,-0.02714932126696834,0.008200760529020072
112,-0.037209302325581395,0.006178464717700268
113,0.007246376811594235,0.0038570735590998033
114,0.1378896882494005,0.0055820400461878495
115,0.05584826132771337,0.00634274654947837
116,0.0958083832335328,0.009064306120353012
117,-0.024590163934426257,0.012594194640915915
118,0.0037348272642390157,0.009566454569216358
119,0.027906976744185963,0.009969722208410626
120,0.03800904977375574,0.0077272640034979434
121,-0.06277244986922403,0.00873753999338955
122,0.033488372093023244,0.006244833876933605
123,-0.1188118811881187,0.00790048727248314
124,0.04596527068437184,0.005036582460949361
125,-0.010742187500000111,0.006833308414978689
126,-0.021717670286278357,0.007960949784026306
127,0.03733602421796167,0.004246596819140787
128,-0.06225680933852129,0.006332697004379099
129,-0.01556016597510368,0.004895608164566531
130,-0.01475237091675452,0.003879423527585461
131,0.03315508021390379,0.004141825643331654
132,0.010351966873705987,0.0058642789344123996
133,-0.024590163934426146,0.0063272690251711524
134,0.0031512605042016695,0.004994776381203103
135,0.05235602094240832,0.007897021195212624
136,-0.057711442786069655,0.00820032197811054
137,-0.14361140443505815,0.0059514039665423644
138,0.002466091245376223,-0.003022438339102895
139,0.11439114391143912,-0.001259262479278478
140,-0.013245033112582627,0.0022147926002553664
141,0.0022371364653241965,0.0021461475740566743
142,0.06473214285714302,0.0031256961651330924
143,-0.048218029350104885,0.006523744337890573
144,0.05396475770925124,0.004674930799167269
145,0.0052246603970742544,0.0018774331144956265
146,-0.08316008316008316,0.00018997975014098945
147,0.05328798185941053,-0.005775635796312876
