,timestamp,open,high,low,close,volume,market cap,daily return,positive,daily return_past,daily return_past_ma30
46,2022/10/25,85.1,86.4,81.5,81.9,233080.245,233080.245,-0.019161676646706538,0,0.025798525798525818,0.014265250804440561
47,2022/10/24,88.9,90.0,84.6,85.1,137506.905,137506.905,0.03907203907203893,1,-0.019161676646706538,0.014189591312613407
48,2022/10/23,82.1,90.1,81.5,88.8,95579.844,95579.844,0.04347826086956519,1,0.03907203907203893,0.015320171309172782
49,2022/10/22,82.1,84.4,81.3,82.2,47539.088,47539.088,-0.07432432432432423,0,0.04347826086956519,0.017339247241292193
50,2022/10/21,80.8,83.3,78.3,82.1,118974.477,118974.477,-0.0012165450121655041,0,-0.07432432432432423,0.015789305995698777
51,2022/10/20,82.8,83.9,80.0,80.7,97828.067,97828.067,-0.01705237515225322,0,-0.0012165450121655041,0.015629493910916396
52,2022/10/19,82.4,85.8,81.2,82.8,158135.677,158135.677,0.026022304832713727,1,-0.01705237515225322,0.013516221037451507
53,2022/10/18,78.9,83.7,77.9,82.5,138966.218,138966.218,-0.0036231884057971175,0,0.026022304832713727,0.014553988949819652
54,2022/10/17,75.9,79.7,74.7,78.9,84774.672,84774.672,-0.043636363636363584,0,-0.0036231884057971175,0.014376138377388973
55,2022/10/16,71.8,76.3,71.8,75.8,45262.259,45262.259,-0.03929024081115351,0,-0.043636363636363584,0.012978572979823577
56,2022/10/15,72.9,73.4,71.4,71.9,26605.732,26605.732,-0.05145118733509224,0,-0.03929024081115351,0.010184880021278275
57,2022/10/14,71.0,74.7,70.8,72.9,90460.559,90460.559,0.013908205841446364,1,-0.05145118733509224,0.009453447000818915
58,2022/10/13,71.5,72.0,64.7,71.0,168837.39,168837.39,-0.026063100137174278,0,0.013908205841446364,0.011381017826164427
59,2022/10/12,71.4,72.8,71.1,71.6,32958.909,32958.909,0.008450704225352101,1,-0.026063100137174278,0.009628855595443542
60,2022/10/11,73.5,73.6,71.2,71.4,50595.162,50595.162,-0.0027932960893852776,0,0.008450704225352101,0.006525577291079206
61,2022/10/10,75.5,76.5,73.3,73.6,31014.762,31014.762,0.03081232492997188,1,-0.0027932960893852776,0.004349134088099697
62,2022/10/9,74.6,76.1,74.2,75.5,23731.376,23731.376,0.025815217391304435,1,0.03081232492997188,0.010229152762236012
63,2022/10/8,75.7,76.2,73.9,74.6,22752.315,22752.315,-0.01192052980132463,0,0.025815217391304435,0.0030001591480276293
64,2022/10/7,77.4,78.3,75.0,75.8,53599.961,53599.961,0.01608579088471851,1,-0.01192052980132463,-0.0043685676532907594
65,2022/10/6,78.8,80.4,77.2,77.5,77223.946,77223.946,0.02242744063324542,1,0.01608579088471851,-0.0034887320121162984
66,2022/10/5,78.9,79.2,75.8,78.8,58332.845,58332.845,0.016774193548387162,1,0.02242744063324542,-0.006560595102119227
67,2022/10/4,75.6,79.8,75.5,78.9,67929.104,67929.104,0.0012690355329949554,1,0.016774193548387162,-0.005413016410977071
68,2022/10/3,72.6,76.2,71.8,75.5,69920.296,69920.296,-0.043092522179974724,0,0.0012690355329949554,-0.0015299823160435581
69,2022/10/2,74.5,75.9,72.1,72.6,90772.121,90772.121,-0.03841059602649011,0,-0.043092522179974724,-0.0016920070498005813
70,2022/10/1,74.6,76.1,73.9,74.5,60557.732,60557.732,0.026170798898071723,1,-0.03841059602649011,-0.004504451347992074
71,2022/9/30,77.0,78.0,73.7,74.6,87081.019,87081.019,0.0013422818791946067,1,0.026170798898071723,-0.0035133265391173157
72,2022/9/29,76.9,77.6,74.3,76.9,62809.833,62809.833,0.030831099195710587,1,0.0013422818791946067,-0.0034685838098108285
73,2022/9/28,76.7,78.1,73.0,76.8,126074.5,126074.5,-0.0013003901170351995,0,0.030831099195710587,-0.0030368280599021636
74,2022/9/27,76.2,80.9,74.6,76.6,112577.46,112577.46,-0.0026041666666667407,0,-0.0013003901170351995,-0.002572758315950093
75,2022/9/26,73.6,76.6,72.6,76.2,92569.996,92569.996,-0.005221932114882422,0,-0.0026041666666667407,-0.001589409293622183
76,2022/9/25,74.9,77.6,72.7,73.6,46457.151,46457.151,-0.03412073490813661,0,-0.005221932114882422,-0.0026234245574024576
77,2022/9/24,77.0,77.4,74.6,75.0,48703.744,48703.744,0.01902173913043481,1,-0.03412073490813661,-0.0031220598327834598
78,2022/9/23,76.7,78.8,72.8,77.1,89220.265,89220.265,0.028000000000000025,1,0.01902173913043481,-0.003790403164170264
79,2022/9/22,71.6,77.7,71.5,76.7,96991.203,96991.203,-0.005188067444876654,0,0.028000000000000025,-0.00430634519315577
80,2022/9/21,74.1,79.6,70.4,71.6,171833.493,171833.493,-0.06649282920469368,0,-0.005188067444876654,-0.0020018032971741836
81,2022/9/20,76.3,77.2,73.7,74.0,95897.764,95897.764,0.033519553072625774,1,-0.06649282920469368,-0.004177679436925123
82,2022/9/19,73.1,77.0,70.7,76.4,159042.066,159042.066,0.032432432432432545,1,0.033519553072625774,-0.002491948496095823
83,2022/9/18,81.4,82.0,70.7,73.0,133739.125,133739.125,-0.04450261780104714,0,0.032432432432432545,-0.0022782775761051957
84,2022/9/17,79.4,81.7,79.1,81.4,54439.15,54439.15,0.1150684931506849,1,-0.04450261780104714,-0.0036409252226135298
85,2022/9/16,78.6,80.5,77.2,79.3,129579.455,129579.455,-0.02579852579852593,0,0.1150684931506849,0.0016492366702880864
86,2022/9/15,83.7,84.2,77.7,78.5,214634.37,214634.37,-0.010088272383354302,0,-0.02579852579852593,0.002098960504042339
87,2022/9/14,82.9,86.0,81.1,83.7,192224.332,192224.332,0.0662420382165605,1,-0.010088272383354302,0.003477724335766937
88,2022/9/13,91.0,93.8,82.3,83.0,422344.918,422344.918,-0.008363201911589013,0,0.0662420382165605,0.005222185414937408
89,2022/9/12,91.5,97.0,89.3,90.9,213336.765,213336.765,0.09518072289156643,1,-0.008363201911589013,0.0058121820224569165
90,2022/9/11,92.7,94.5,89.2,91.6,148221.062,148221.062,0.007700770077007535,1,0.09518072289156643,0.00870318264466406
91,2022/9/10,91.2,94.0,89.7,92.7,115100.573,115100.573,0.012008733624454315,1,0.007700770077007535,0.009052984850210489
92,2022/9/9,88.3,94.1,88.2,91.2,116375.442,116375.442,-0.016181229773462813,0,0.012008733624454315,0.008426198473359903
93,2022/9/8,87.5,90.0,85.5,88.2,91022.421,91022.421,-0.03289473684210531,0,-0.016181229773462813,0.007026316901200994
94,2022/9/7,83.6,89.3,82.0,87.5,121689.189,121689.189,-0.00793650793650802,0,-0.03289473684210531,0.0063271766665083055
95,2022/9/6,91.2,93.8,83.0,83.6,176542.931,176542.931,-0.044571428571428595,0,-0.00793650793650802,0.0055264333724674205
96,2022/9/5,88.9,91.8,86.7,91.1,72817.196,72817.196,0.08971291866028719,1,-0.044571428571428595,0.0032931377323116204
97,2022/9/4,87.2,89.0,85.8,88.8,53304.276,53304.276,-0.02524698133918768,0,0.08971291866028719,0.0057244285693749545
98,2022/9/3,88.3,88.7,85.7,87.1,58850.791,58850.791,-0.019144144144144226,0,-0.02524698133918768,0.0048405613403022
99,2022/9/2,86.5,92.1,84.8,88.4,148802.317,148802.317,0.014925373134328401,1,-0.019144144144144226,0.005638840608163217
100,2022/9/1,84.8,87.0,82.0,86.4,100488.442,100488.442,-0.022624434389140302,0,0.014925373134328401,0.007416706246857167
101,2022/8/31,84.5,88.8,84.3,84.8,136119.452,136119.452,-0.0185185185185186,0,-0.022624434389140302,0.005790198470616766
102,2022/8/30,85.7,88.1,81.4,84.5,155436.215,155436.215,-0.003537735849056589,0,-0.0185185185185186,0.005128171790692993
103,2022/8/29,78.6,86.2,78.0,85.8,111809.624,111809.624,0.01538461538461533,1,-0.003537735849056589,0.00398254395586742
104,2022/8/28,82.1,83.6,78.2,78.6,103340.6,103340.6,-0.08391608391608396,0,0.01538461538461533,0.004538710805922438
105,2022/8/27,82.7,83.6,80.4,82.0,129020.116,129020.116,0.04325699745547085,1,-0.08391608391608396,0.001828313564275197
106,2022/8/26,93.2,94.2,81.8,82.8,221902.31,221902.31,0.009756097560975618,1,0.04325699745547085,0.0034442778832869726
107,2022/8/25,88.5,95.8,87.7,93.2,180095.58,180095.58,0.12560386473429963,1,0.009756097560975618,0.0049068389655907135
108,2022/8/24,89.5,91.9,86.8,88.5,114060.905,114060.905,-0.0504291845493563,0,0.12560386473429963,0.008459576485719541
109,2022/8/23,88.5,91.2,85.1,89.4,167019.009,167019.009,0.01016949152542379,1,-0.0504291845493563,0.0058452703340743295
110,2022/8/22,85.9,88.7,81.9,88.4,190616.581,190616.581,-0.01118568232662187,0,0.01016949152542379,0.006357188966417678
111,2022/8/21,82.9,87.1,81.7,86.0,114088.526,114088.526,-0.02714932126696834,0,-0.01118568232662187,0.008200760529020072
112,2022/8/20,83.4,86.9,79.9,82.8,152743.549,152743.549,-0.037209302325581395,0,-0.02714932126696834,0.006178464717700268
113,2022/8/19,94.9,95.4,82.8,83.4,368146.773,368146.773,0.007246376811594235,1,-0.037209302325581395,0.0038570735590998033
114,2022/8/18,100.3,101.7,94.2,94.9,140447.321,140447.321,0.1378896882494005,1,0.007246376811594235,0.0055820400461878495
115,2022/8/17,109.8,112.3,99.2,100.2,240659.372,240659.372,0.05584826132771337,1,0.1378896882494005,0.00634274654947837
116,2022/8/16,107.1,110.5,105.5,109.8,216416.167,216416.167,0.0958083832335328,1,0.05584826132771337,0.009064306120353012
117,2022/8/15,107.4,112.4,103.8,107.1,186767.306,186767.306,-0.024590163934426257,0,0.0958083832335328,0.012594194640915915
118,2022/8/14,110.6,113.2,105.8,107.5,115148.345,115148.345,0.0037348272642390157,1,-0.024590163934426257,0.009566454569216358
119,2022/8/13,114.7,115.8,109.5,110.5,161864.569,161864.569,0.027906976744185963,1,0.0037348272642390157,0.009969722208410626
120,2022/8/12,107.5,115.8,105.5,114.7,172207.451,172207.451,0.03800904977375574,1,0.027906976744185963,0.0077272640034979434
121,2022/8/11,111.1,113.9,106.2,107.5,250385.748,250385.748,-0.06277244986922403,0,0.03800904977375574,0.00873753999338955
122,2022/8/10,97.8,113.1,95.1,111.1,357430.82,357430.82,0.033488372093023244,1,-0.06277244986922403,0.006244833876933605
123,2022/8/9,102.4,103.4,95.3,97.9,145960.994,145960.994,-0.1188118811881187,0,0.033488372093023244,0.00790048727248314
124,2022/8/8,101.3,106.9,101.0,102.4,169915.888,169915.888,0.04596527068437184,1,-0.1188118811881187,0.005036582460949361
125,2022/8/7,99.0,104.6,97.0,101.3,124227.825,124227.825,-0.010742187500000111,0,0.04596527068437184,0.006833308414978689
126,2022/8/6,102.8,103.4,98.6,99.1,112602.561,112602.561,-0.021717670286278357,0,-0.010742187500000111,0.007960949784026306
127,2022/8/5,96.4,103.8,96.4,102.8,254908.97,254908.97,0.03733602421796167,1,-0.021717670286278357,0.004246596819140787
128,2022/8/4,94.9,99.6,93.4,96.4,183341.685,183341.685,-0.06225680933852129,0,0.03733602421796167,0.006332697004379099
129,2022/8/3,93.4,101.1,91.6,94.9,218641.129,218641.129,-0.01556016597510368,0,-0.06225680933852129,0.004895608164566531
130,2022/8/2,96.6,99.5,88.4,93.5,271427.265,271427.265,-0.01475237091675452,0,-0.01556016597510368,0.003879423527585461
131,2022/8/1,97.6,100.5,94.1,96.6,201425.733,201425.733,0.03315508021390379,1,-0.01475237091675452,0.004141825643331654
132,2022/7/31,95.3,109.6,93.7,97.6,454838.13,454838.13,0.010351966873705987,1,0.03315508021390379,0.0058642789344123996
133,2022/7/30,95.6,100.9,93.5,95.2,206510.949,206510.949,-0.024590163934426146,0,0.010351966873705987,0.0063272690251711524
134,2022/7/29,100.5,102.3,93.7,95.5,249010.618,249010.618,0.0031512605042016695,1,-0.024590163934426146,0.004994776381203103
135,2022/7/28,94.7,103.6,89.6,100.5,454306.032,454306.032,0.05235602094240832,1,0.0031512605042016695,0.007897021195212624
136,2022/7/27,81.2,95.7,79.0,94.7,275165.445,275165.445,-0.057711442786069655,0,0.05235602094240832,0.00820032197811054
137,2022/7/26,81.4,82.8,76.5,81.1,153279.373,153279.373,-0.14361140443505815,0,-0.057711442786069655,0.0059514039665423644
138,2022/7/25,90.5,91.3,81.2,81.3,213513.332,213513.332,0.002466091245376223,1,-0.14361140443505815,-0.003022438339102895
139,2022/7/24,89.3,93.5,88.1,90.6,127914.547,127914.547,0.11439114391143912,1,0.002466091245376223,-0.001259262479278478
140,2022/7/23,89.5,93.1,85.3,89.4,152124.697,152124.697,-0.013245033112582627,0,0.11439114391143912,0.0022147926002553664
141,2022/7/22,95.3,96.5,88.3,89.6,188952.178,188952.178,0.0022371364653241965,1,-0.013245033112582627,0.0021461475740566743
142,2022/7/21,90.8,97.7,87.9,95.4,242158.49,242158.49,0.06473214285714302,1,0.0022371364653241965,0.0031256961651330924
143,2022/7/20,95.7,101.0,89.4,90.8,326968.576,326968.576,-0.048218029350104885,0,0.06473214285714302,0.006523744337890573
144,2022/7/19,96.2,102.5,92.1,95.7,458791.144,458791.144,0.05396475770925124,1,-0.048218029350104885,0.004674930799167269
145,2022/7/18,88.3,99.5,87.7,96.2,426128.975,426128.975,0.0052246603970742544,1,0.05396475770925124,0.0018774331144956265
146,2022/7/17,92.9,93.7,86.3,88.2,257556.657,257556.657,-0.08316008316008316,0,0.0052246603970742544,0.00018997975014098945
147,2022/7/16,90.5,96.0,87.3,92.9,395399.281,395399.281,0.05328798185941053,1,-0.08316008316008316,-0.005775635796312876
148,2022/7/15,91.3,95.6,86.8,90.4,458615.597,458615.597,-0.026910656620021567,0,0.05328798185941053,-0.0031796976031849833
149,2022/7/14,79.8,92.8,77.4,91.3,553650.774,553650.774,0.009955752212389202,1,-0.026910656620021567,-0.004201213732660336
150,2022/7/13,68.4,81.0,67.3,79.7,553312.115,553312.115,-0.12705366922234385,0,0.009955752212389202,-0.004799587883720228
151,2022/7/12,69.9,71.9,65.7,68.4,299986.062,299986.062,-0.14178168130489333,0,-0.12705366922234385,-0.010301678516923547
152,2022/7/11,77.8,78.2,69.4,69.9,295944.784,295944.784,0.021929824561403466,1,-0.14178168130489333,-0.012935319564779191
153,2022/7/10,81.9,82.3,74.7,77.8,516647.027,516647.027,0.11301859799713854,1,0.021929824561403466,-0.01332060448249985
154,2022/7/9,71.6,83.2,71.1,81.9,388706.555,388706.555,0.0526992287917738,1,0.11301859799713854,-0.005592921842991276
155,2022/7/8,71.2,75.8,67.8,71.6,435815.999,435815.999,-0.12576312576312587,0,0.0526992287917738,-0.005368456572744543
156,2022/7/7,62.9,72.5,62.1,71.2,392109.667,392109.667,-0.005586592178770777,0,-0.12576312576312587,-0.009202487848182068
157,2022/7/6,60.6,64.0,59.7,63.0,238577.722,238577.722,-0.1151685393258427,0,-0.005586592178770777,-0.008664785244598483
158,2022/7/5,63.1,64.4,57.9,60.7,242432.29,242432.29,-0.03650793650793649,0,-0.1151685393258427,-0.013748270696058629
159,2022/7/4,57.7,63.4,56.1,63.1,222520.27,222520.27,0.03953871499176276,1,-0.03650793650793649,-0.012889974935039135
160,2022/7/3,57.9,58.6,54.7,57.7,137330.878,137330.878,-0.0855784469096672,0,0.03953871499176276,-0.011053345569476921
161,2022/7/2,56.4,58.5,54.8,57.9,172300.429,172300.429,0.0034662045060658286,1,-0.0855784469096672,-0.013414214769240677
162,2022/7/1,57.0,59.3,54.8,56.4,266182.852,266182.852,-0.025906735751295318,0,0.0034662045060658286,-0.014403843959501943
163,2022/6/30,60.0,60.3,53.0,57.0,294692.452,294692.452,0.010638297872340496,1,-0.025906735751295318,-0.015612467380335318
164,2022/6/29,60.2,62.3,57.9,59.9,237392.189,237392.189,0.050877192982456076,1,0.010638297872340496,-0.014438185320109764
165,2022/6/28,65.6,69.3,59.5,60.1,252775.947,252775.947,0.0033388981636059967,1,0.050877192982456076,-0.012847320904167951
166,2022/6/27,65.5,68.2,62.7,65.5,206479.496,206479.496,0.08985024958402654,1,0.0033388981636059967,-0.014481224996794695
167,2022/6/26,69.9,73.2,65.1,65.5,230174.219,230174.219,0.0,1,0.08985024958402654,-0.009562501917791488
168,2022/6/25,71.1,75.8,66.6,70.0,328636.956,328636.956,0.06870229007633588,1,0.0,-0.00477545510328955
169,2022/6/24,68.0,73.0,65.4,71.0,415191.434,415191.434,0.014285714285714235,1,0.06870229007633588,-0.0025675818089242277
170,2022/6/23,62.0,69.9,61.8,68.0,380671.72,380671.72,-0.04225352112676062,0,0.014285714285714235,-0.005904429463115058
171,2022/6/22,66.4,67.8,61.4,61.9,432493.434,432493.434,-0.08970588235294119,0,-0.04225352112676062,-0.006871379063587657
172,2022/6/21,61.6,77.9,59.9,66.4,659342.543,659342.543,0.07269789983844932,1,-0.08970588235294119,-0.009936146357529837
173,2022/6/20,54.1,63.3,50.4,61.6,546763.429,546763.429,-0.07228915662650603,0,0.07269789983844932,-0.009670621124819626
174,2022/6/19,49.7,55.4,46.0,54.1,304717.867,304717.867,-0.12175324675324672,0,-0.07228915662650603,-0.010472992034032997
175,2022/6/18,57.5,58.7,45.6,49.6,344720.555,344720.555,-0.08317929759704246,0,-0.12175324675324672,-0.016330258849449598
176,2022/6/17,56.6,59.8,55.6,57.4,133940.667,133940.667,0.157258064516129,1,-0.08317929759704246,-0.01927705744925349
177,2022/6/16,66.6,69.8,55.2,56.6,276230.021,276230.021,-0.013937282229965153,0,0.157258064516129,-0.011263119193379748
178,2022/6/15,62.2,67.2,52.7,66.6,479832.669,479832.669,0.1766784452296819,1,-0.013937282229965153,-0.013503961329692272
179,2022/6/14,59.9,64.3,53.4,62.1,436453.9601,436453.9601,-0.06756756756756743,0,0.1766784452296819,-0.006717657934702155
180,2022/6/13,70.3,71.1,55.2,59.9,627172.106,627172.106,-0.03542673107890504,0,-0.06756756756756743,-0.009301768594034043
181,2022/6/12,77.3,77.7,69.2,70.3,249385.869,249385.869,0.1736227045075125,1,-0.03542673107890504,-0.006247537322586083
182,2022/6/11,88.1,89.2,75.6,77.2,185116.058,185116.058,0.09815078236130881,1,0.1736227045075125,0.004265942204494111
183,2022/6/10,95.8,96.9,85.4,88.2,155536.826,155536.826,0.14248704663212441,1,0.09815078236130881,0.006806640797824289
184,2022/6/9,96.5,99.7,94.4,95.9,67220.052,67220.052,0.08730158730158744,1,0.14248704663212441,0.007788922418990485
185,2022/6/8,99.2,101.8,95.4,96.5,97294.425,97294.425,0.006256517205422307,1,0.08730158730158744,0.008942334369317606
186,2022/6/7,106.0,106.3,95.8,99.3,186716.715,186716.715,0.02901554404145079,1,0.006256517205422307,0.013342989134935878
187,2022/6/6,103.7,111.9,103.5,106.0,189493.954,189493.954,0.06747230614300115,1,0.02901554404145079,0.01449639367560993
188,2022/6/5,106.9,107.5,103.2,103.7,89511.473,89511.473,-0.02169811320754711,0,0.06747230614300115,0.020584421857904725
189,2022/6/4,106.9,108.0,102.6,106.9,98421.318,98421.318,0.030858244937319146,1,-0.02169811320754711,0.021078082634584373
190,2022/6/3,111.0,113.4,103.7,106.9,160603.638,160603.638,0.0,1,0.030858244937319146,0.020788733632769583
191,2022/6/2,106.4,112.1,103.1,110.9,203685.039,203685.039,0.03741814780168373,1,0.0,0.02364134852975849
192,2022/6/1,112.9,121.0,100.7,106.3,395430.014,395430.014,-0.041478809738503264,0,0.03741814780168373,0.024773079972945755
193,2022/5/31,117.3,124.1,112.2,112.9,423146.079,423146.079,0.06208842897460021,1,-0.041478809738503264,0.024254010840038823
194,2022/5/30,95.5,123.1,94.4,117.4,439967.89,439967.89,0.039858281665190454,1,0.06208842897460021,0.025969015210114146
195,2022/5/29,95.5,97.3,91.7,95.5,132405.924,132405.924,-0.18654173764906312,0,0.039858281665190454,0.02560171816620529
196,2022/5/28,92.5,97.0,90.7,95.5,197711.162,197711.162,0.0,1,-0.18654173764906312,0.019272363639116323
197,2022/5/27,101.0,102.0,89.5,92.4,484645.555,484645.555,-0.032460732984293084,0,0.0,0.01627735531964877
198,2022/5/26,102.1,107.0,92.3,101.0,509031.756,509031.756,0.09307359307359309,1,-0.032460732984293084,0.015195330886839001
199,2022/5/25,106.5,108.0,98.3,102.1,299646.223,299646.223,0.0108910891089109,1,0.09307359307359309,0.016007707653414242
200,2022/5/24,99.4,108.2,93.1,106.6,333612.196,333612.196,0.044074436826640584,1,0.0108910891089109,0.01589455348085413
201,2022/5/23,94.2,109.8,92.0,99.3,438387.153,438387.153,-0.0684803001876172,0,0.044074436826640584,0.018772152079300837
202,2022/5/22,91.2,96.9,90.5,94.1,185323.01,185323.01,-0.05236656596173217,0,-0.0684803001876172,0.019479671484811636
203,2022/5/21,90.2,93.2,88.5,91.3,146556.219,146556.219,-0.029755579171094504,0,-0.05236656596173217,0.01531085595813892
204,2022/5/20,91.9,98.2,84.5,90.2,344544.243,344544.243,-0.012048192771084265,0,-0.029755579171094504,0.016728641873319305
205,2022/5/19,81.9,92.0,79.2,91.8,236645.474,236645.474,0.01773835920177369,1,-0.012048192771084265,0.020385477006058052
206,2022/5/18,92.7,97.3,81.3,81.9,283348.361,283348.361,-0.10784313725490191,0,0.01773835920177369,0.023749398899351924
207,2022/5/17,84.0,93.8,83.8,92.6,211199.18,211199.18,0.1306471306471304,1,-0.10784313725490191,0.014912692173650896
208,2022/5/16,92.1,92.1,80.8,83.9,232371.863,232371.863,-0.09395248380129573,0,0.1306471306471304,0.019732172602887413
209,2022/5/15,86.6,92.5,82.2,92.1,177630.536,177630.536,0.09773539928486286,1,-0.09395248380129573,0.01071114163518816
210,2022/5/14,82.5,87.4,77.6,86.7,177665.693,177665.693,-0.05863192182410415,0,0.09773539928486286,0.01622124053026917
211,2022/5/13,77.1,92.9,75.7,82.5,425935.387,425935.387,-0.04844290657439454,0,-0.05863192182410415,0.015447734172095865
212,2022/5/12,82.6,89.0,64.8,77.1,762180.124,762180.124,-0.06545454545454554,0,-0.04844290657439454,0.008045547136032298
